"","stfips","year","_nfd","post","asmrs","pcinc","asmrh","cases","weight","copop","treat","time_to_treat"
"398",18,1965,1973,0,44.4517707824707,18327.5321138814,1.74093282222748,0.00471754040766406,2490114,2521776.66862297,1,-8
"399",18,1966,1973,0,44.3158302307129,18907.70807294,2.08442163467407,0.00454066178980284,2490114,2553408.99705505,1,-7
"400",18,1967,1973,0,56.4515266418457,19063.9571558049,2.33857703208923,0.00456153161221259,2490114,2585023.55548668,1,-6
"401",18,1968,1973,0,55.8533630371094,19766.6775137287,2.51562333106995,0.00491720643506188,2490114,2616661.8864975,1,-5
"402",18,1969,1973,0,60.0357437133789,20650.840154722,2.24922347068787,0.00568571554431208,2490114,2648450,1,-4
"403",18,1970,1973,0,56.9219207763672,20239.1044314565,2.04223895072937,0.00875155985704766,2490114,2669048,1,-3
"404",18,1971,1973,0,59.5452728271484,20905.9117140578,2.64410161972046,0.0139862308637895,2490114,2689687,1,-2
"405",18,1972,1973,0,56.9686851501465,22011.9524700723,2.51794743537903,0.017422247478314,2490114,2711777,1,-1
"406",18,1973,1973,1,57.8053970336914,23606.1272756611,3.50664806365967,0.0181737554544992,2490114,2729169,1,0
"407",18,1974,1973,1,51.8954849243164,22875.2549225242,3.93091440200806,0.0186387988129057,2490114,2741821,1,1
"408",18,1975,1973,1,43.6528968811035,22796.5534134071,3.54144930839539,0.0197390998332215,2490114,2744958,1,2
"409",18,1976,1973,1,50.9879302978516,23869.1421632062,2.70044851303101,0.0210171595300627,2490114,2756680,1,3
"410",18,1977,1973,1,60.4703674316406,24682.5419535088,3.07033252716064,0.0195854614078726,2490114,2775592,1,4
"411",18,1978,1973,1,51.7462844848633,25596.5261746438,2.58944487571716,0.0184598905462077,2490114,2798563,1,5
"412",18,1979,1973,1,43.2738647460938,25620.1257516321,3.51928067207336,0.0182121732527692,2490114,2814816,1,6
"413",18,1980,1973,1,35.5152702331543,24714.5959891973,2.79284858703613,0.0201227009642357,2490114,2825623,1,7
"414",18,1981,1973,1,35.4690399169922,24804.6220124148,2.67719388008118,0.0210602103042785,2490114,2820453,1,8
"415",18,1982,1973,1,49.433422088623,24252.4939740654,2.75525641441345,0.0194613571880275,2490114,2815267,1,9
"416",18,1983,1973,1,46.4018478393555,24459.3144927626,2.03781342506409,0.0204255785058261,2490114,2806987,1,10
"417",18,1984,1973,1,44.5883140563965,26045.471839786,2.64092016220093,0.0205056957384365,2490114,2811605,1,11
"418",18,1985,1973,1,40.8000373840332,26573.4850279998,3.02863574028015,0.0202283543196076,2490114,2812632,1,12
"419",18,1986,1973,1,35.7315979003906,27561.6509794032,2.22369837760925,0.0195603425166122,2490114,2810180,1,13
"420",18,1987,1973,1,43.3803558349609,28198.7760565659,3.07403492927551,0.0187135662963113,2490114,2820534,1,14
"421",18,1988,1973,1,34.8217697143555,29006.3150999911,2.95547771453857,0.0186382551846202,2490114,2830053,1,15
"422",18,1989,1973,1,43.138599395752,30122.9036434652,2.7151300907135,0.0181304461231222,2490114,2846023,1,16
"423",18,1990,1973,1,41.8687477111816,30105.0819059589,2.65608835220337,0.0192873192789883,2490114,2862792,1,17
"424",18,1991,1973,1,38.1965103149414,29579.4237233187,3.29418969154358,0.0220034194244065,2490114,2890350,1,18
"425",18,1992,1973,1,34.124340057373,30947.3772374856,3.50346350669861,0.0240153188744843,2490114,2916968,1,19
"426",18,1993,1973,1,36.9173545837402,31489.9979618991,3.58263468742371,0.0251809804489191,2490114,2946589,1,20
"427",18,1994,1973,1,37.8271636962891,32469.7408752424,3.89126682281494,0.0244266888105523,2490114,2972077,1,21
"428",18,1995,1973,1,30.8663940429688,32800.4042393447,4.11023426055908,0.0205886684941496,2490114,2998660,1,22
"429",18,1996,1973,1,38.924259185791,33443.8257433424,3.5465259552002,0.016897104276519,2490114,3023378,1,23
"430",19,1964,1970,0,47.6764831542969,16604.0005297587,1.10641872882843,0.00736221417964803,1418923.25,1418923.22224808,1,-6
"431",19,1965,1970,0,48.5752830505371,18149.5331894316,1.33164131641388,0.00790684576469813,1418923.25,1424135.11048126,1,-5
"432",19,1966,1970,0,48.0744361877441,19055.8102249474,1.43801367282867,0.00800881589311307,1418923.25,1429310.33577347,1,-4
"433",19,1967,1970,0,45.7504653930664,18685.6802106661,0.905963063240051,0.0080401069674753,1418923.25,1434475.11083984,1,-3
"434",19,1968,1970,0,50.557975769043,19309.9452751839,1.65378880500793,0.00930779991269943,1418923.25,1439652.7778511,1,-2
"435",19,1969,1970,0,53.9049339294434,20534.6688064099,0.828386068344116,0.0108297528255967,1418923.25,1445093,1,-1
"436",19,1970,1970,1,51.8447151184082,20756.2966698614,1.40314817428589,0.0130500947191686,1418923.25,1454651,1,0
"437",19,1971,1970,1,59.8779220581055,20688.4578670078,1.39328384399414,0.0150633957695785,1418923.25,1464267,1,1
"438",19,1972,1970,1,52.3441543579102,22424.3084039452,1.03410708904266,0.0164205293553437,1418923.25,1467609,1,2
"439",19,1973,1970,1,50.099910736084,25268.530604933,1.54317796230316,0.0163390376104865,1418923.25,1469599,1,3
"440",19,1974,1970,1,45.2298774719238,23803.3678907412,1.0519894361496,0.0168176324605103,1418923.25,1471967,1,4
"441",19,1975,1970,1,54.4558410644531,24522.389798056,1.70154047012329,0.019288827456931,1418923.25,1479505,1,5
"442",19,1976,1970,1,42.4884071350098,24426.8838401942,1.82222378253937,0.0207718940690928,1418923.25,1490632,1,6
"443",19,1977,1970,1,44.8044891357422,25230.8896090359,0.954207599163055,0.0211924514415068,1418923.25,1496374,1,7
"444",19,1978,1970,1,48.5657081604004,27201.3544209915,1.51101732254028,0.0216633249111311,1418923.25,1499212,1,8
"445",19,1979,1970,1,42.4692535400391,26616.513106833,1.3752007484436,0.0228217032326501,1418923.25,1498296,1,9
"446",19,1980,1970,1,33.7758026123047,25470.5156991052,1.3983097076416,0.0261054824132576,1418923.25,1498373,1,10
"447",19,1981,1970,1,38.3143653869629,26374.4428019495,1.35705983638763,0.0257294543804482,1418923.25,1495627,1,11
"448",19,1982,1970,1,32.2127151489258,25783.2684406338,1.29792904853821,0.0227565016814268,1418923.25,1486436,1,12
"449",19,1983,1970,1,42.4240913391113,25427.783274076,2.0517406463623,0.0257822420947019,1418923.25,1478091,1,13
"450",19,1984,1970,1,45.0217018127441,27232.2262522629,2.04293823242188,0.0269970975876456,1418923.25,1472683,1,14
"451",19,1985,1970,1,40.2376251220703,27539.7565880013,1.56254267692566,0.0275849092138757,1418923.25,1458391,1,15
"452",19,1986,1970,1,47.4464263916016,28355.1802736829,1.60009515285492,0.0282509272951089,1418923.25,1439761,1,16
"453",19,1987,1970,1,49.7383575439453,28962.2633786814,1.81463050842285,0.0274837703461665,1418923.25,1427685,1,17
"454",19,1988,1970,1,40.4328498840332,28784.3945974259,1.54089784622192,0.0254595095126981,1418923.25,1428389,1,18
"455",19,1989,1970,1,28.7276077270508,30001.3538305198,1.24834585189819,0.0242362247108832,1418923.25,1429238,1,19
"456",19,1990,1970,1,34.554874420166,30028.4439761197,0.937747180461884,0.0241384909617597,1418923.25,1433889,1,20
"457",19,1991,1970,1,33.0161552429199,29482.4473952638,1.83619570732117,0.0248277287028438,1418923.25,1440654,1,21
"458",19,1992,1970,1,27.9642066955566,30655.5872226059,1.47110760211945,0.0255552435348466,1418923.25,1449334,1,22
"459",19,1993,1970,1,36.5681419372559,29841.1103941192,1.66500473022461,0.0255280826069259,1418923.25,1456827,1,23
"460",19,1994,1970,1,23.5671424865723,31699.059502071,1.74515521526337,0.0270197911943853,1418923.25,1462317,1,24
"461",19,1995,1970,1,29.0695972442627,32052.3904596561,1.73221111297607,0.0241054513335039,1418923.25,1469512,1,25
"462",19,1996,1970,1,30.1330528259277,33875.0957799386,2.11726665496826,0.0215671025388304,1418923.25,1474209,1,26
"463",20,1964,1969,0,48.8414916992188,16520.0440898961,2.2728705406189,0.00724673399080647,1119228.375,1119228.33241701,1,-5
"464",20,1965,1969,0,42.1527137756348,17361.252238297,2.35344243049622,0.00794894879088448,1119228.375,1124792.33441782,1,-4
"465",20,1966,1969,0,57.0196914672852,18111.6590059004,2.36715722084045,0.00777475116120966,1119228.375,1130347.00203824,1,-3
"466",20,1967,1969,0,55.9819488525391,18475.5263522556,1.77440083026886,0.00790864900796468,1119228.375,1135887.21971178,1,-2
"467",20,1968,1969,0,59.6546363830566,19211.6611225856,1.90216314792633,0.00892144717460483,1119228.375,1141444.11035919,1,-1
"468",20,1969,1969,1,55.5445327758789,20296.7941408184,2.07682752609253,0.0106200882092032,1119228.375,1147197,1,0
"469",20,1970,1969,1,43.7302932739258,20888.2334653728,2.72230863571167,0.0144235720881841,1119228.375,1145694,1,1
"470",20,1971,1969,1,50.5517501831055,21740.3276387843,2.21362328529358,0.018587116114034,1119228.375,1144220,1,2
"471",20,1972,1969,1,61.5959968566895,23430.6532425636,1.39013862609863,0.0181811663119122,1119228.375,1148212,1,3
"472",20,1973,1969,1,59.233226776123,25005.316744465,1.83306002616882,0.0190036709961816,1119228.375,1153093,1,4
"473",20,1974,1969,1,60.1541481018066,24559.297005126,2.57677602767944,0.018578712087064,1119228.375,1155839,1,5
"474",20,1975,1969,1,64.4701080322266,24704.669146547,2.24124670028687,0.0204511814807678,1119228.375,1162496,1,6
"475",20,1976,1969,1,51.8388900756836,25131.3996427055,2.74748229980469,0.0225686597888913,1119228.375,1172666,1,7
"476",20,1977,1969,1,51.0744132995605,25548.1725292152,4.18668985366821,0.0233495457203979,1119228.375,1182018,1,8
"477",20,1978,1969,1,44.6649894714355,26310.1419542069,3.25599527359009,0.021355942024604,1119228.375,1190781,1,9
"478",20,1979,1969,1,52.644645690918,27250.3097972715,2.32697772979736,0.0199216975065688,1119228.375,1197961,1,10
"479",20,1980,1969,1,46.1912117004395,26698.553683973,2.91220903396606,0.02201057973638,1119228.375,1209797,1,11
"480",20,1981,1969,1,49.9225921630859,27447.6381873875,3.51649880409241,0.022584249105318,1119228.375,1217006,1,12
"481",20,1982,1969,1,46.9070091247559,27878.3731956237,3.52390027046204,0.0185081641930478,1119228.375,1226004,1,13
"482",20,1983,1969,1,50.7860336303711,27726.2533003152,3.41813826560974,0.0201681343517789,1119228.375,1233121,1,14
"483",20,1984,1969,1,40.0961761474609,29056.5455352726,2.61626243591309,0.0190240323394893,1119228.375,1238692,1,15
"484",20,1985,1969,1,43.1324195861816,29569.9439919624,2.42747688293457,0.0184095318446917,1119228.375,1239788,1,16
"485",20,1986,1969,1,42.3747024536133,30387.9744607924,3.32231950759888,0.0191915374427401,1119228.375,1242288,1,17
"486",20,1987,1969,1,45.4858169555664,30560.7545568828,2.35381817817688,0.0197080110786999,1119228.375,1248883,1,18
"487",20,1988,1969,1,44.382080078125,30811.5171712777,2.62051582336426,0.0192609615524914,1119228.375,1256475,1,19
"488",20,1989,1969,1,42.6980247497559,31066.7021910411,3.43148398399353,0.0201643117848231,1119228.375,1261139,1,20
"489",20,1990,1969,1,39.0709114074707,31338.1010438168,2.30993175506592,0.0204711544620806,1119228.375,1264511,1,21
"490",20,1991,1969,1,37.5579223632812,31108.0336401161,3.32555484771729,0.0215300929366714,1119228.375,1271511,1,22
"491",20,1992,1969,1,50.654125213623,32287.6874157241,3.2830765247345,0.0225560781396524,1119228.375,1287831,1,23
"492",20,1993,1969,1,43.8719024658203,32653.918597979,3.40911221504211,0.0233742684297721,1119228.375,1299374,1,24
"493",20,1994,1969,1,39.7481231689453,33130.1060279995,3.64230990409851,0.022759433152215,1119228.375,1310193,1,25
"494",20,1995,1969,1,32.0556335449219,33425.7437591643,2.55167984962463,0.0208674383975108,1119228.375,1320063,1,26
"495",20,1996,1969,1,38.5985641479492,34510.3448878979,2.63216710090637,0.0182062523363477,1119228.375,1327749,1,27
"496",21,1964,1972,0,43.4805603027344,12877.6262373936,3.83545422554016,0.0129114431145467,1568027.625,1568027.66510201,1,-8
"497",21,1965,1972,0,49.9372520446777,13699.5600781875,3.14604806900024,0.0134778629221403,1568027.625,1577623.9989109,1,-7
"498",21,1966,1972,0,42.4563293457031,14501.6690507209,2.94586706161499,0.0135657120008351,1568027.625,1587236.99859428,1,-6
"499",21,1967,1972,0,52.7837677001953,15149.090993416,3.3539354801178,0.0154524794825221,1568027.625,1596831.1123085,1,-5
"500",21,1968,1972,0,55.8192481994629,15812.1857268347,3.10206770896912,0.0175438960891368,1568027.625,1606446.66328049,1,-4
"501",21,1969,1972,0,47.3155250549316,16783.9938466184,4.4386305809021,0.0198207551975857,1568027.625,1616151,1,-3
"502",21,1970,1972,0,46.7241096496582,17183.4482474113,4.2825174331665,0.0218393328811783,1568027.625,1648402,1,-2
"503",21,1971,1972,0,56.6867523193359,17548.0197503097,4.52313947677612,0.023173295031399,1568027.625,1680681,1,-1
"504",21,1972,1972,1,57.9377212524414,18619.8340140465,2.98806571960449,0.0243145337947703,1568027.625,1700485,1,0
"505",21,1973,1972,1,59.5540008544922,19463.9723135586,3.19018650054932,0.0260605835163688,1568027.625,1720523,1,1
"506",21,1974,1972,1,53.3317718505859,19675.1550049616,4.22235774993896,0.0262904485710366,1568027.625,1744458,1,2
"507",21,1975,1972,1,51.6198348999023,19507.7685725481,4.29549503326416,0.0316806398086565,1568027.625,1771613,1,3
"508",21,1976,1972,1,62.791934967041,20247.4906159219,2.85011577606201,0.0363181327382267,1568027.625,1802254,1,4
"509",21,1977,1972,1,61.779598236084,21088.9680097396,3.35161590576172,0.0357814839157264,1568027.625,1825800,1,5
"510",21,1978,1972,1,46.8092880249023,21773.3538533649,3.17258214950562,0.032788871034212,1568027.625,1845766,1,6
"511",21,1979,1972,1,57.7583618164062,22123.9263336784,3.74658966064453,0.0326742563471495,1568027.625,1862529,1,7
"512",21,1980,1972,1,50.7378540039062,21539.7332075844,3.41496801376343,0.0342560353977328,1568027.625,1874621,1,8
"513",21,1981,1972,1,53.0907096862793,21849.0952173034,2.17052483558655,0.034612653355052,1568027.625,1880413,1,9
"514",21,1982,1972,1,48.6094284057617,21878.6511818794,3.63010740280151,0.0293763095786577,1568027.625,1888330,1,10
"515",21,1983,1972,1,53.0547752380371,21718.2410868282,3.70568370819092,0.0308361580430587,1568027.625,1895475,1,11
"516",21,1984,1972,1,49.1374588012695,23272.1698616927,2.56244850158691,0.0317939663516381,1568027.625,1897923,1,12
"517",21,1985,1972,1,45.3512802124023,23495.6558274055,3.30431222915649,0.0313287504665556,1568027.625,1898666,1,13
"518",21,1986,1972,1,52.4158325195312,23789.8883136454,3.20142865180969,0.0317168040679205,1568027.625,1897120,1,14
"519",21,1987,1972,1,47.3493041992188,24307.8900327214,2.74910998344421,0.0312033675945038,1568027.625,1896705,1,15
"520",21,1988,1972,1,38.996265411377,25522.7226731695,2.53072071075439,0.0307265590220416,1568027.625,1895868,1,16
"521",21,1989,1972,1,41.0311584472656,26303.0220219315,2.662273645401,0.031770407220422,1568027.625,1895771,1,17
"522",21,1990,1972,1,43.6784210205078,26480.9593571169,3.22780537605286,0.0360996848846864,1568027.625,1904488,1,18
"523",21,1991,1972,1,40.5509872436523,26760.5355434181,2.86823081970215,0.0420134480283152,1568027.625,1918596,1,19
"524",21,1992,1972,1,39.3467674255371,27816.2459239691,3.25124859809875,0.0429718789538049,1568027.625,1938797,1,20
"525",21,1993,1972,1,40.3875503540039,27851.1815646922,2.96633625030518,0.0418123387922046,1568027.625,1961883,1,21
"526",21,1994,1972,1,40.2482414245605,28395.7015685573,2.56428742408752,0.0399795912249341,1568027.625,1979214,1,22
"527",21,1995,1972,1,31.7352027893066,28758.1377739075,3.35752415657043,0.0370728839007188,1568027.625,1997437,1,23
"528",21,1996,1972,1,34.1204109191895,29477.8897986975,3.13247656822205,0.0352846505059578,1568027.625,2012948,1,24
"529",22,1964,NA,1,46.9121589660645,13155.3283077085,4.01988124847412,0.0133953410110414,1746988,1746987.99983597,0,0
"530",22,1965,NA,1,36.3709602355957,13833.0592715248,3.84492444992065,0.0136288039198432,1746988,1767543.22255135,0,0
"531",22,1966,NA,1,33.6366958618164,14631.2584337274,4.80728769302368,0.0138114582159054,1746988,1788098.66517639,0,0
"532",22,1967,NA,1,49.7424774169922,15461.3195830543,4.95318269729614,0.0148406854347445,1746988,1808654.1072979,0,0
"533",22,1968,NA,1,43.2757530212402,16193.7594957455,4.29294776916504,0.017985910904064,1746988,1829209.55049133,0,0
"534",22,1969,NA,1,58.4326133728027,16363.5642051079,4.79207849502563,0.0228317290754952,1746988,1849765,0,0
"535",22,1970,NA,1,45.7802429199219,16750.6955581337,4.49610424041748,0.0291987666639852,1746988,1877077,0,0
"536",22,1971,NA,1,49.9501953125,17204.1392479982,6.37555837631226,0.0307424936116868,1746988,1904389,0,0
"537",22,1972,NA,1,54.9322929382324,18020.9361100882,4.8470573425293,0.0330279190086713,1746988,1931038,0,0
"538",22,1973,NA,1,52.6655769348145,18771.3042596953,6.5788516998291,0.0353680421043188,1746988,1946847,0,0
"539",22,1974,NA,1,46.0221939086914,19238.3959610948,6.5118613243103,0.0334695031860466,1746988,1961888,0,0
"540",22,1975,NA,1,64.3760604858398,19639.6302289033,5.00751352310181,0.0336907201747596,1746988,1994664,0,0
"541",22,1976,NA,1,49.3793830871582,20607.0872234536,5.19438934326172,0.0329285865420278,1746988,2033823,0,0
"542",22,1977,NA,1,66.0265121459961,21278.6480163685,6.45545625686646,0.0314374500986774,1746988,2066161,0,0
"543",22,1978,NA,1,56.3899383544922,22483.7406022512,6.2321720123291,0.0302162239793572,1746988,2095836,0,0
"544",22,1979,NA,1,57.8917503356934,22940.4923022898,5.90961027145386,0.0306810722032189,1746988,2130616,0,0
"545",22,1980,NA,1,46.4311904907227,23271.7176657241,5.96001243591309,0.0321490420236308,1746988,2173888,0,0
"546",22,1981,NA,1,61.2507629394531,24162.6428315095,5.43042993545532,0.0315010445888213,1746988,2205493,0,0
"547",22,1982,NA,1,60.4501647949219,24090.2775753693,6.11925172805786,0.0280270528358556,1746988,2242057,0,0
"548",22,1983,NA,1,57.9967041015625,23841.4226458613,5.81057643890381,0.0297379348578371,1746988,2267973,0,0
"549",22,1984,NA,1,53.4641036987305,24338.9863282278,5.90063619613647,0.0321036354340199,1746988,2272035,0,0
"550",22,1985,NA,1,56.1077575683594,24451.756107828,5.03308248519897,0.0339074169042003,1746988,2277572,0,0
"551",22,1986,NA,1,53.2339477539062,24043.7377352412,4.97257661819458,0.0357866575467196,1746988,2280715,0,0
"552",22,1987,NA,1,51.9401931762695,23671.9727441745,5.31615877151489,0.0389803104143338,1746988,2249531,0,0
"553",22,1988,NA,1,59.890209197998,24409.3904039979,5.37363815307617,0.041113949424319,1746988,2221977,0,0
"554",22,1989,NA,1,52.6656646728516,25067.8614227365,5.32251930236816,0.0419650936271831,1746988,2204755,0,0
"555",22,1990,NA,1,50.3864669799805,25912.135611199,5.99419593811035,0.0428243748189505,1746988,2189779,0,0
"556",22,1991,NA,1,41.7467727661133,26150.7352432763,6.68190956115723,0.042058297475441,1746988,2203606,0,0
"557",22,1992,NA,1,35.5202331542969,27091.5806122899,5.6686749458313,0.0413098989317398,1746988,2223085,0,0
"558",22,1993,NA,1,40.5951499938965,27602.4404610138,7.03703546524048,0.0400096339501537,1746988,2235497,0,0
"559",22,1994,NA,1,50.1968612670898,28604.0766515619,5.6287260055542,0.0380459670495649,1746988,2249945,0,0
"560",22,1995,NA,1,46.8699264526367,29076.7916440549,4.9435248374939,0.0341749672487782,1746988,2264801,0,0
"561",22,1996,NA,1,41.7863655090332,29419.6100640224,6.31504201889038,0.0299333420958197,1746988,2274849,0,0
"562",23,1964,1973,0,48.7279205322266,14789.2497911892,0.584588706493378,0.0108430700996077,495808.21875,495808.22441864,1,-9
"563",23,1965,1973,0,63.336799621582,15663.9053515795,1.21424317359924,0.0102409562266098,495808.21875,497227.331184387,1,-8
"564",23,1966,1973,0,61.1076507568359,16136.9636458022,2.05436134338379,0.0103440519599557,495808.21875,498635.997444153,1,-7
"565",23,1967,1973,0,50.2974395751953,16398.0053519695,0.872079849243164,0.0111990592489475,495808.21875,500042.001342773,1,-6
"566",23,1968,1973,0,45.20166015625,16991.5955580136,0.82170158624649,0.0123308742617081,495808.21875,501451.332817078,1,-5
"567",23,1969,1973,0,51.0528106689453,17940.1753607724,1.07882249355316,0.0163393493956098,495808.21875,502876,1,-4
"568",23,1970,1973,0,57.8024139404297,18687.5277162418,0.951617479324341,0.0234786303730381,495808.21875,511458,1,-3
"569",23,1971,1973,0,51.8684043884277,18872.9710974513,1.9343159198761,0.0314159499072844,495808.21875,520049,1,-2
"570",23,1972,1973,0,46.754638671875,19694.9048416437,3.06029295921326,0.0347567796572826,495808.21875,529513,1,-1
"571",23,1973,1973,1,80.775749206543,20576.8589867656,1.92242956161499,0.0375172015886146,495808.21875,535561,1,0
"572",23,1974,1973,1,63.0377960205078,20510.876636976,2.17445230484009,0.041076084802002,495808.21875,543179,1,1
"573",23,1975,1973,1,52.7562255859375,20163.1985703137,1.20635306835175,0.0427494189002688,495808.21875,550680,1,2
"574",23,1976,1973,1,49.1571197509766,21462.0465046261,1.64251625537872,0.0355776254809921,495808.21875,559434,1,3
"575",23,1977,1973,1,50.5503425598145,21620.0720283005,1.43911409378052,0.0349258572643668,495808.21875,567464,1,4
"576",23,1978,1973,1,65.6033477783203,22176.9826879594,1.65554511547089,0.0352742080721496,495808.21875,573032,1,5
"577",23,1979,1973,1,73.2952728271484,22315.5392866016,1.70373177528381,0.0360534633325554,495808.21875,578465,1,6
"578",23,1980,1973,1,49.2445449829102,22550.2785039875,2.95409536361694,0.0370217417918658,495808.21875,579943,1,7
"579",23,1981,1973,1,71.3160934448242,22626.7379232303,2.98476314544678,0.0355354861374542,495808.21875,582589,1,8
"580",23,1982,1973,1,46.1855773925781,23034.7286148401,1.37531423568726,0.0287018476456315,495808.21875,584672,1,9
"581",23,1983,1973,1,59.2690620422363,23525.9034048905,0.745873272418976,0.029305901827182,495808.21875,588812,1,10
"582",23,1984,1973,1,52.213062286377,24829.2589844462,2.66801261901855,0.0307773098644135,495808.21875,594602,1,11
"583",23,1985,1973,1,55.3310852050781,25723.1660551985,2.04578876495361,0.0334769074912109,495808.21875,598181,1,12
"584",23,1986,1973,1,41.4887466430664,27275.820528315,0.426932543516159,0.0330769844528407,495808.21875,601589,1,13
"585",23,1987,1973,1,32.499153137207,28361.1379174715,1.03765845298767,0.0312046696554565,495808.21875,608496,1,14
"586",23,1988,1973,1,29.6740627288818,29619.8600188478,2.33118295669556,0.0287386543395449,495808.21875,618041,1,15
"587",23,1989,1973,1,47.691593170166,30489.3405795506,2.83795404434204,0.0292780846910117,495808.21875,625946,1,16
"588",23,1990,1973,1,45.4680862426758,29927.9631347749,1.00632524490356,0.032545526267355,495808.21875,632071,1,17
"589",23,1991,1973,1,36.5456352233887,29209.5987434483,1.06028366088867,0.0368891269922555,495808.21875,634645,1,18
"590",23,1992,1973,1,27.0987110137939,29786.6301453269,1.91740620136261,0.0373836809732975,495808.21875,635859,1,19
"591",23,1993,1973,1,46.8637046813965,29914.6376386027,1.08556187152863,0.0371847022024847,495808.21875,637704,1,20
"592",23,1994,1973,1,46.044189453125,30514.6923023465,2.57228302955627,0.0354804507644436,495808.21875,638678,1,21
"593",23,1995,1973,1,32.366039276123,31106.9010421297,1.81889915466309,0.0333600116414435,495808.21875,639096,1,22
"594",23,1996,1973,1,35.7347755432129,31880.4718606812,2.3737907409668,0.0314292615650738,495808.21875,641695,1,23
"595",24,1964,NA,1,64.3000946044922,19245.3992915912,3.31654095649719,0.00959985004524514,1748924.875,1748924.88815308,0,0
"596",24,1965,NA,1,65.0536575317383,20037.5932094881,3.69474077224731,0.0113004469012757,1748924.875,1794287.44519043,0,0
"597",24,1966,NA,1,67.6050796508789,20913.2580480397,3.69040083885193,0.0119440464972012,1748924.875,1839647.33714676,0,0
"598",24,1967,NA,1,45.9263229370117,21783.9485232315,3.34307432174683,0.0132006568164466,1748924.875,1885007.2143631,0,0
"599",24,1968,NA,1,59.2354621887207,22819.2676650152,3.02195405960083,0.0145956693841253,1748924.875,1930367.10126114,0,0
"600",24,1969,NA,1,61.1617965698242,24700.2414387446,3.53831481933594,0.0158717625695671,1748924.875,1975731,0,0
"601",24,1970,NA,1,57.5591850280762,25743.5075401942,3.33243846893311,0.0190574606404761,1748924.875,2016708,0,0
"602",24,1971,NA,1,62.2257537841797,26620.396531882,4.22685432434082,0.0234867563336457,1748924.875,2057688,0,0
"603",24,1972,NA,1,67.3332061767578,27932.2055206761,4.3841118812561,0.0274827619673354,1748924.875,2088212,0,0
"604",24,1973,NA,1,63.2642707824707,28736.4886612753,4.30146026611328,0.0308010463235421,1748924.875,2104639,0,0
"605",24,1974,NA,1,50.5620956420898,28376.7390327696,4.16497230529785,0.0311504620424526,1748924.875,2119899,0,0
"606",24,1975,NA,1,53.4540367126465,28241.6641640747,3.20718669891357,0.0321073843611406,1748924.875,2134836,0,0
"607",24,1976,NA,1,50.5985069274902,28943.8575531699,2.87893557548523,0.0337379489834469,1748924.875,2144010,0,0
"608",24,1977,NA,1,48.4321441650391,29334.8752070065,3.39848923683167,0.0341985971366637,1748924.875,2158205,0,0
"609",24,1978,NA,1,45.7323417663574,30407.7818830101,3.75679397583008,0.0334838111476535,1748924.875,2168869,0,0
"610",24,1979,NA,1,51.2922248840332,30434.0327073811,3.90223288536072,0.0341968371146512,1748924.875,2176578,0,0
"611",24,1980,NA,1,43.7533340454102,30446.3240352003,3.22055697441101,0.0359380322632505,1748924.875,2179177,0,0
"612",24,1981,NA,1,37.4432067871094,30662.3792178079,4.31583213806152,0.036294781091272,1748924.875,2199189,0,0
"613",24,1982,NA,1,34.9697036743164,31200.3822618782,4.11585855484009,0.0317868280982957,1748924.875,2210554,0,0
"614",24,1983,NA,1,46.2820777893066,31887.1632906185,3.46016931533813,0.0317817912357244,1748924.875,2223519,0,0
"615",24,1984,NA,1,33.5460166931152,33551.0622463554,3.43078470230103,0.0315464809189958,1748924.875,2249934,0,0
"616",24,1985,NA,1,44.5658149719238,34863.077884855,3.2456316947937,0.0316341849510906,1748924.875,2275434,0,0
"617",24,1986,NA,1,41.6200714111328,36382.4186762707,3.87654733657837,0.0298860208134402,1748924.875,2312352,0,0
"618",24,1987,NA,1,37.3091659545898,37298.7717844645,4.42470121383667,0.0277630494886106,1748924.875,2351861,0,0
"619",24,1988,NA,1,32.7841796875,38735.3845275759,4.11506319046021,0.0261870129199139,1748924.875,2400016,0,0
"620",24,1989,NA,1,33.0548248291016,39500.1142127518,5.52600812911987,0.0261520329792511,1748924.875,2435875,0,0
"621",24,1990,NA,1,34.2845306396484,39276.087510054,3.67893743515015,0.0276925979948403,1748924.875,2472222,0,0
"622",24,1991,NA,1,20.8798046112061,38734.6465583312,4.18602848052979,0.0303460740197261,1748924.875,2507845,0,0
"623",24,1992,NA,1,32.5256080627441,39247.3602431563,4.36994791030884,0.0316067198073839,1748924.875,2537414,0,0
"624",24,1993,NA,1,37.9108734130859,39463.7929647209,4.46062755584717,0.0311328759009146,1748924.875,2563876,0,0
"625",24,1994,NA,1,29.1762886047363,40011.0802763344,4.34910154342651,0.0310823833704366,1748924.875,2591417,0,0
"626",24,1995,NA,1,26.6999607086182,40368.8076622338,4.53713893890381,0.0304338805888197,1748924.875,2616511,0,0
"627",24,1996,NA,1,33.8231887817383,40803.0992394486,3.81987690925598,0.026878632898241,1748924.875,2639823,0,0
"628",25,1964,1975,0,42.161808013916,19284.1484176817,0.911590695381165,0.00858896065838,2792596.25,2792596.32847404,1,-11
"629",25,1965,1975,0,45.8745765686035,20043.9503139327,1.29162538051605,0.00928091720895978,2792596.25,2825160.78346443,1,-10
"630",25,1966,1975,0,42.5809173583984,20833.0360490357,1.11314725875854,0.00991362827380356,2792596.25,2857724.32496071,1,-9
